,Name,Label,count,X_UnCal_mean,X_UnCal_std,X_UnCal_min,X_UnCal_25%,X_UnCal_50%,X_UnCal_75%,X_UnCal_max,Y_UnCal_mean,Y_UnCal_std,Y_UnCal_min,Y_UnCal_25%,Y_UnCal_50%,Y_UnCal_75%,Y_UnCal_max,Z_UnCal_mean,Z_UnCal_std,Z_UnCal_min,Z_UnCal_25%,Z_UnCal_50%,Z_UnCal_75%,Z_UnCal_max,Intensity_mean,Intensity_std,Intensity_min,Intensity_25%,Intensity_50%,Intensity_75%,Intensity_max,X_Bias,Y_Bias,Z_Bias,Bias_Intensity,Accuracy,fourier_mean,fourier_std,fourier_min,fourier_25%,fourier_50%,fourier_75%,fourier_max
44,milenkosRoomNearDevices1_4,6,1000.0,11.4742828041,1.3037253886760758,7.3322,10.6505995,11.370399,12.322,15.5306,57.242631058,0.456850657531565,55.5832,56.937397,57.2546,57.526050000000005,58.7796,-74.99719344100001,0.9760225176590283,-81.776596,-75.578995,-74.9812,-74.45354999999999,-71.3944,95.0545435141627,0.6703568937758098,93.13094367180007,94.61028536583443,95.02427967061398,95.44984446146236,99.52323990651942,0.0,0.0,0.0,0.0,1,4.168142815112392,26.916313437636365,0.18952768283691313,0.2930714888710718,0.35888794062757207,0.3965776747028872,190.68740979124993
45,milenkosRoomNearDevices1_5,6,1000.0,11.477796386400001,1.3469664968420103,6.7588,10.6384,11.3582,12.29454925,15.5306,57.236787254,0.4686470812983631,55.2294,56.94654925,57.2546,57.5352,59.108997,-75.022788971,0.9817200442349209,-81.776596,-75.6034,-75.0178,-74.45354999999999,-71.211395,95.07246285022778,0.656089500453188,92.09370687950404,94.64924666096803,95.04792175705612,95.44020177308381,99.52323990651942,0.0,0.0,0.0,0.0,1,4.160501282294643,26.913087075918572,0.19551037052109538,0.28976271707999335,0.33574532791821365,0.3925168406760028,190.65742987821065
46,milenkosRoomNearDevices1_6,6,1000.0,11.4817125763,1.2804742755228404,6.7588,10.6505995,11.364299500000001,12.23964975,14.9206,57.243485084,0.44901031259621227,54.582798,56.9618,57.2546,57.5352,59.108997,-75.04601766100001,0.8663066453424819,-80.8738,-75.569845,-75.0544,-74.5298,-71.211395,95.0934305291329,0.6164782164899556,92.09370687950404,94.70252337717243,95.08148792850935,95.4645419769821,99.11641232954308,0.0,0.0,0.0,0.0,1,4.145377744869296,26.902934184487552,0.2065873311666574,0.3078442425224733,0.33093548924634136,0.3948710884556599,190.57266516737107
47,milenkosRoomNearDevices1_7,6,1000.0,11.3666177789,1.3886922989173347,5.3069997,10.5652,11.3216,12.187799,15.3354,57.228015477,0.4665803332632732,54.582798,56.9496,57.242397,57.5108,58.803997,-75.10774965,0.9755687193961953,-82.9722,-75.578995,-75.1215,-74.5664,-72.3338,95.12136768301967,0.6636739909567322,92.87015250734342,94.70740596940435,95.09713066408717,95.48596097032146,99.70740702094304,0.0,0.0,0.0,0.0,1,4.169689419838594,26.90793519103557,0.23034796402216826,0.29280078775472795,0.359336104560814,0.41074522319023976,190.63123557114406
48,milenkosRoomNearDevices1_8,6,1000.0,11.4330346008,1.3591045300449704,5.3069997,10.6384,11.4192,12.28844925,15.3354,57.258369076,0.4568403606686581,54.961,56.974,57.2668,57.547398,58.803997,-75.11358131400002,0.94650343392075,-82.9722,-75.6156,-75.1154,-74.5664,-72.3338,95.15160520074117,0.6375159939157531,93.32298601225759,94.73636646551952,95.15058694538587,95.51996202245896,99.70740702094304,0.0,0.0,0.0,0.0,1,4.1557655742772,26.91207335886894,0.2152052007252153,0.28979728239087643,0.3256471448057391,0.4024395089540857,190.6460174636593
49,milenkosRoomNearDevices1_9,6,1000.0,11.6135701954,1.1997625431061922,7.2711997,10.797,11.528999,12.36165,14.9206,57.296140312,0.40765445904180764,56.0102,57.035,57.3034,57.5718,58.499,-75.013053388,0.7946241720057635,-78.201996,-75.566795,-75.03,-74.542,-72.2606,95.11359021166703,0.5665393131501318,93.32298601225759,94.7503436342566,95.13103793035253,95.50134109989534,97.19146596671953,0.0,0.0,0.0,0.0,1,4.120632068391559,26.907887440813514,0.1774273905521835,0.27899454163030535,0.3028832020901736,0.36528296282078804,190.58230950414534
50,milenkosRoomNearDevices_0,6,1000.0,11.6797917999,1.4237165869288186,4.6848,10.8702,11.712,12.566,16.0552,57.34029211600001,0.5071079425137835,54.839,57.031949999999995,57.34,57.693798,59.804398,-74.628558163,1.2387529335228273,-83.2894,-75.335,-74.639595,-73.85574525,-71.040596,94.85212471401255,0.7988885812337514,92.32458719214509,94.32733489897565,94.82093582453439,95.30386732295335,99.8317956584975,0.0,0.0,0.0,0.0,1,4.215689497183859,26.90570933181621,0.20981394771056414,0.3365135647366541,0.3784708152860096,0.4633127217799625,190.66082918521582
51,milenkosRoomNearDevices_1,6,1000.0,11.680389587399999,1.3383123374589712,4.6848,10.85494975,11.663199,12.6026,16.0552,57.333691851,0.4839309875261312,54.839,57.010597,57.34610000000001,57.6694,59.096798,-74.729452214,1.049762505944749,-83.2894,-75.420395,-74.773796,-74.03875,-70.747795,94.92478915796404,0.695543414767485,92.57240157434626,94.45949919838637,94.94168303979052,95.35434512076763,99.8317956584975,0.0,0.0,0.0,0.0,1,4.176514665013742,26.905975898644677,0.221201617033365,0.3155577725187436,0.357776923868038,0.4243642763046963,190.6244500181949
52,milenkosRoomNearDevices_2,6,1000.0,11.7645939674,1.2485937054394316,7.5151997,10.94034925,11.6998,12.63005,15.0182,57.38258947999999,0.44151668519010967,55.937,57.096,57.388798,57.6694,58.8406,-74.854136035,0.944379415895386,-80.227196,-75.4814,-74.944595,-74.2492,-70.747795,95.06068106283985,0.6476058884318939,92.57240157434626,94.6589945902,95.06592693578676,95.47754151448281,98.44495553921298,0.0,0.0,0.0,0.0,1,4.1584117779711764,26.951030104760594,0.2297705069475339,0.3022467863157638,0.34649572734889544,0.3927233183428256,190.9189112802285
53,milenkosRoomNearDevices_3,6,1000.0,11.735472580599998,1.2599408120749942,6.4294,10.919,11.663199,12.569049750000001,15.0792,57.39947430300001,0.4425183351670297,55.571,57.1082,57.388798,57.705997,58.9016,-74.872533637,0.9485446588374046,-80.6664,-75.4448,-74.944595,-74.28275,-71.662796,95.08207672409995,0.6298174046540647,92.85641161391929,94.7002723858461,95.07564965849093,95.48695390391946,98.44495553921298,0.0,0.0,0.0,0.0,1,4.143917226331151,26.963667137868633,0.2303609346296666,0.2844742096344551,0.32080491605863337,0.36356818651353645,190.99207510347136
54,milenkosRoomNearDevices_4,6,1000.0,11.695700589100001,1.2731078593822331,6.4294,10.8824,11.620499500000001,12.5294,16.2016,57.392898475,0.4674563626910808,55.204998,57.096,57.3766,57.705997,60.743797,-74.80678798199999,0.9745803597411982,-80.6664,-75.395996,-74.8836,-74.23395,-68.2712,95.02206570514063,0.6192618613356266,92.80763689469313,94.59727083561273,95.02421239861383,95.42951264675854,98.2467211738977,0.0,0.0,0.0,0.0,1,4.138955414547565,26.944650698840377,0.23315335948917723,0.2939423512439307,0.33088399660362944,0.36822502345349534,190.8555002932403
55,milenkosRoomNearDevices_5,6,1000.0,11.7264079692,1.1976854762779394,7.442,10.9312,11.6449,12.5416,16.2016,57.39086108,0.4462733069674062,55.204998,57.117349999999995,57.382699,57.672450000000005,60.743797,-74.814864348,0.9467083809303513,-80.6298,-75.3838,-74.8836,-74.298,-68.2712,95.02955281838116,0.6287531301082252,92.80763689469313,94.61759728782279,95.02303788098317,95.44275111223577,98.09642275062328,0.0,0.0,0.0,0.0,1,4.143853427883215,26.94701066974323,0.2029338183214027,0.28219167292942404,0.32754745463154733,0.37842917690646094,190.87644309048994
56,milenkosRoomNearDevices_6,6,1000.0,11.379208178599999,1.471623890718444,4.9288,10.516399,11.4802,12.3342,16.1772,57.365680266000005,0.49946303366520617,55.2416,57.056349999999995,57.3644,57.6694,61.0244,-74.88567310699999,1.1709810449105502,-82.886795,-75.6034,-74.8714,-74.1272,-69.4546,95.03380060937057,0.7290483932806213,92.78733640427448,94.55171591454291,95.01455823663701,95.48335258547556,99.73037764579068,0.0,0.0,0.0,0.0,1,4.177489147865118,27.029262383329918,0.17702177552580978,0.31011924081704817,0.34396535412061957,0.3912303408787421,191.4798455781546
57,milenkosRoomNearDevices_7,6,1000.0,10.836588816999999,1.6793203860700965,4.9288,9.52515,10.9251,11.9804,16.1772,57.264676481,0.5365956930873778,55.131798,56.925198,57.2607,57.620598,61.0244,-75.241571593,1.3024969754488571,-82.886795,-76.167649,-75.3228,-74.3346,-69.4546,95.19545190420794,0.7714940837861233,92.78733640427448,94.65021650647265,95.19126765070303,95.71572859257232,99.73037764579068,0.0,0.0,0.0,0.0,1,4.191443747717469,27.08523308983937,0.2108946017796781,0.3128103944761363,0.34813445457459546,0.41653960589829664,191.8818760517323
58,milenkosRoomNearDevices_8,6,1000.0,11.0928132071,1.5986979397426042,4.4164,10.0406,11.1874,12.1268,15.8722,57.232309876,0.49576728556749416,54.717,56.925198,57.242397,57.547398,58.718597,-75.33912285500001,1.1157296155425356,-82.899,-76.021246,-75.335,-74.639595,-72.3704,95.27914619591958,0.7060142985462231,93.33758362653278,94.82897736577344,95.26674949343827,95.70964359189038,99.42685190108354,0.0,0.0,0.0,0.0,1,4.187482122318468,27.013391478314876,0.2244903130782192,0.28810847354696273,0.35265751645734855,0.43851441957992765,191.37958812825894
59,milenkosRoomNearDevices_9,6,1000.0,10.967812006700003,1.58327728688928,4.4164,9.943,11.0288,11.95904925,15.8722,57.206604454,0.5002602613591836,54.717,56.9008,57.218,57.523,58.8894,-75.423876169,1.1202371710937038,-82.899,-76.018196,-75.3594,-74.770747,-71.736,95.31597840458001,0.7227167367992746,93.11649153475237,94.87129477201569,95.27756878695655,95.69482817784302,99.45549580971394,0.0,0.0,0.0,0.0,1,4.200982400901051,27.00523405516927,0.20612456126752915,0.311469628387121,0.35906819873023654,0.4433540639696748,191.33641298482263
